# Adobe-Japan1 IVSes
3402 E0100; Adobe-Japan1; CID+2122
6ECB E0101; Adobe-Japan1; CID+16081
6ECB E0102; Adobe-Japan1; CID+16684
6ECC E0100; Adobe-Japan1; CID+7794
6ECD E0100; Adobe-Japan1; CID+7795
6ECE E0100; Adobe-Japan1; CID+7796
6ECF E0100; Adobe-Japan1; CID+7797
6ED1 E0100; Adobe-Japan1; CID+7798
6ED3 E0100; Adobe-Japan1; CID+7799
6ED4 E0100; Adobe-Japan1; CID+7800
6ED5 E0100; Adobe-Japan1; CID+7801
6ED5 E0101; Adobe-Japan1; CID+16685
6ED9 E0100; Adobe-Japan1; CID+7802
6EDA E0100; Adobe-Japan1; CID+7803
6EDB E0100; Adobe-Japan1; CID+7804
6EDB E0101; Adobe-Japan1; CID+16686
6EDD E0100; Adobe-Japan1; CID+7805
6EDE E0100; Adobe-Japan1; CID+7806
6EE6 E0100; Adobe-Japan1; CID+7807
6EEB E0100; Adobe-Japan1; CID+7808
6EEC E0100; Adobe-Japan1; CID+7809
6EEC E0101; Adobe-Japan1; CID+16687
6EED E0100; Adobe-Japan1; CID+7810
6EEE E0100; Adobe-Japan1; CID+7811
6EEF E0100; Adobe-Japan1; CID+7812
6EF2 E0100; Adobe-Japan1; CID+7813
6EF4 E0100; Adobe-Japan1; CID+7814
6EF7 E0100; Adobe-Japan1; CID+7815
6EF8 E0100; Adobe-Japan1; CID+7816
6EF9 E0100; Adobe-Japan1; CID+7817
6EFB E0100; Adobe-Japan1; CID+7818
6EFD E0100; Adobe-Japan1; CID+7819
6EFE E0100; Adobe-Japan1; CID+7820
6EFE E0101; Adobe-Japan1; CID+16688
6EFF E0100; Adobe-Japan1; CID+7821
6F01 E0100; Adobe-Japan1; CID+7822
6F02 E0100; Adobe-Japan1; CID+7823
6F04 E0100; Adobe-Japan1; CID+7824
6F06 E0100; Adobe-Japan1; CID+7825
6F08 E0100; Adobe-Japan1; CID+7826
6F09 E0100; Adobe-Japan1; CID+7827
6F0A E0100; Adobe-Japan1; CID+7828
6F0C E0100; Adobe-Japan1; CID+7829
6F0D E0100; Adobe-Japan1; CID+7830
6F0F E0100; Adobe-Japan1; CID+7831
6F10 E0100; Adobe-Japan1; CID+7832
6F11 E0100; Adobe-Japan1; CID+7833
6F11 E0101; Adobe-Japan1; CID+16689
6F11 E0102; Adobe-Japan1; CID+16690
6F13 E0100; Adobe-Japan1; CID+7834
6F14 E0100; Adobe-Japan1; CID+7835
6F15 E0100; Adobe-Japan1; CID+7836
6F16 E0100; Adobe-Japan1; CID+7837
6F18 E0100; Adobe-Japan1; CID+7838
6F1A E0100; Adobe-Japan1; CID+7839
6F1B E0100; Adobe-Japan1; CID+7840
6F20 E0100; Adobe-Japan1; CID+7841
6F22 E0100; Adobe-Japan1; CID+7842
6F22 E0101; Adobe-Japan1; CID+15150
6F23 E0100; Adobe-Japan1; CID+7843
6F23 E0101; Adobe-Japan1; CID+16168
6F25 E0100; Adobe-Japan1; CID+7844
6F26 E0100; Adobe-Japan1; CID+7845
6F29 E0100; Adobe-Japan1; CID+7846
6F2A E0100; Adobe-Japan1; CID+7847
6F2B E0100; Adobe-Japan1; CID+7848
6F2C E0100; Adobe-Japan1; CID+7849
6F2D E0100; Adobe-Japan1; CID+7850
6F2F E0100; Adobe-Japan1; CID+7851
6F30 E0100; Adobe-Japan1; CID+7852
6F31 E0100; Adobe-Japan1; CID+7853
6F32 E0100; Adobe-Japan1; CID+7854
6F33 E0100; Adobe-Japan1; CID+7855
6F35 E0100; Adobe-Japan1; CID+7856
6F36 E0100; Adobe-Japan1; CID+7857
6F38 E0100; Adobe-Japan1; CID+7858
6F3B E0100; Adobe-Japan1; CID+7859
6F3C E0100; Adobe-Japan1; CID+7860
6F3E E0100; Adobe-Japan1; CID+7861
6F3E E0101; Adobe-Japan1; CID+16691
6F3F E0100; Adobe-Japan1; CID+7862
6F41 E0100; Adobe-Japan1; CID+7863
6F45 E0100; Adobe-Japan1; CID+7864
6F4F E0100; Adobe-Japan1; CID+7865
6F51 E0100; Adobe-Japan1; CID+7866
6F51 E0101; Adobe-Japan1; CID+16692
6F52 E0100; Adobe-Japan1; CID+7867
6F53 E0100; Adobe-Japan1; CID+7868
6F54 E0100; Adobe-Japan1; CID+7869
6F54 E0101; Adobe-Japan1; CID+16693
6F57 E0100; Adobe-Japan1; CID+7870
6F58 E0100; Adobe-Japan1; CID+7871
6F59 E0100; Adobe-Japan1; CID+7872
6F5A E0100; Adobe-Japan1; CID+7873
6F5B E0100; Adobe-Japan1; CID+7874
6F5B E0101; Adobe-Japan1; CID+16694
6F5B E0102; Adobe-Japan1; CID+16695
6F5C E0100; Adobe-Japan1; CID+7875
6F5D E0100; Adobe-Japan1; CID+7876
6F5E E0100; Adobe-Japan1; CID+7877
6F5F E0100; Adobe-Japan1; CID+7878
6F60 E0100; Adobe-Japan1; CID+7879
6F61 E0100; Adobe-Japan1; CID+7880
6F62 E0100; Adobe-Japan1; CID+7881
6F64 E0100; Adobe-Japan1; CID+7882
6F64 E0101; Adobe-Japan1; CID+16696
6F66 E0100; Adobe-Japan1; CID+7883
6F68 E0100; Adobe-Japan1; CID+7884
6F6C E0100; Adobe-Japan1; CID+7885
6F6D E0100; Adobe-Japan1; CID+7886
6F6E E0100; Adobe-Japan1; CID+16082
6F6E E0101; Adobe-Japan1; CID+7887
6F6F E0100; Adobe-Japan1; CID+7888
6F70 E0100; Adobe-Japan1; CID+7889
6F74 E0100; Adobe-Japan1; CID+7890
6F74 E0101; Adobe-Japan1; CID+16697
6F78 E0100; Adobe-Japan1; CID+7891
6F7A E0100; Adobe-Japan1; CID+7892
6F7C E0100; Adobe-Japan1; CID+7893
6F7D E0100; Adobe-Japan1; CID+7894
6F7E E0100; Adobe-Japan1; CID+7895
6F80 E0100; Adobe-Japan1; CID+7896
6F81 E0100; Adobe-Japan1; CID+7897
6F82 E0100; Adobe-Japan1; CID+7898
6F83 E0100; Adobe-Japan1; CID+7899
6F84 E0100; Adobe-Japan1; CID+7900
6F86 E0100; Adobe-Japan1; CID+7901
6F87 E0100; Adobe-Japan1; CID+7902
6F88 E0100; Adobe-Japan1; CID+7903
6F8B E0100; Adobe-Japan1; CID+7904
6F8C E0100; Adobe-Japan1; CID+7905
6F8D E0100; Adobe-Japan1; CID+7906
6F8E E0100; Adobe-Japan1; CID+7907
6F90 E0100; Adobe-Japan1; CID+7908
6F91 E0100; Adobe-Japan1; CID+7909
6F92 E0100; Adobe-Japan1; CID+7910
6F93 E0100; Adobe-Japan1; CID+7911
6F94 E0100; Adobe-Japan1; CID+7912
6F96 E0100; Adobe-Japan1; CID+7913
6F97 E0100; Adobe-Japan1; CID+7914
6F98 E0100; Adobe-Japan1; CID+7915
6F98 E0101; Adobe-Japan1; CID+16698
6F9A E0100; Adobe-Japan1; CID+7916
6F9D E0100; Adobe-Japan1; CID+7917
6F9F E0100; Adobe-Japan1; CID+7918
6FA0 E0100; Adobe-Japan1; CID+7919
6FA1 E0100; Adobe-Japan1; CID+7920
6FA3 E0100; Adobe-Japan1; CID+7921
6FA4 E0100; Adobe-Japan1; CID+7922
6FA5 E0100; Adobe-Japan1; CID+7923
6FA6 E0100; Adobe-Japan1; CID+7924
6FA7 E0100; Adobe-Japan1; CID+7925
6FA8 E0100; Adobe-Japan1; CID+7926
6FAA E0100; Adobe-Japan1; CID+7927
6FAE E0100; Adobe-Japan1; CID+7928
6FAF E0100; Adobe-Japan1; CID+7929
6FB0 E0100; Adobe-Japan1; CID+7930
6FB1 E0100; Adobe-Japan1; CID+7931
6FB3 E0100; Adobe-Japan1; CID+7932
6FB5 E0100; Adobe-Japan1; CID+7933
6FB6 E0100; Adobe-Japan1; CID+7934
6FB7 E0100; Adobe-Japan1; CID+7935
6FB9 E0100; Adobe-Japan1; CID+7936
6FBC E0100; Adobe-Japan1; CID+7937
6FBE E0100; Adobe-Japan1; CID+7938
6FC0 E0100; Adobe-Japan1; CID+7939
6FC1 E0100; Adobe-Japan1; CID+7940
6FC2 E0100; Adobe-Japan1; CID+7941
6FC3 E0100; Adobe-Japan1; CID+7942
6FC5 E0100; Adobe-Japan1; CID+7943
6FC6 E0100; Adobe-Japan1; CID+7944
6FC7 E0100; Adobe-Japan1; CID+7945
6FC8 E0100; Adobe-Japan1; CID+7946
6FC9 E0100; Adobe-Japan1; CID+7947
6FCA E0100; Adobe-Japan1; CID+7948
6FD4 E0100; Adobe-Japan1; CID+7949
6FD5 E0100; Adobe-Japan1; CID+7950
6FD8 E0100; Adobe-Japan1; CID+7951
6FDA E0100; Adobe-Japan1; CID+7952
6FDB E0100; Adobe-Japan1; CID+7953
6FDE E0100; Adobe-Japan1; CID+7954
6FDF E0100; Adobe-Japan1; CID+7955
6FE0 E0100; Adobe-Japan1; CID+7956
6FE1 E0100; Adobe-Japan1; CID+7957
6FE4 E0100; Adobe-Japan1; CID+7958
6FE8 E0100; Adobe-Japan1; CID+7959
6FE9 E0100; Adobe-Japan1; CID+7960
6FEB E0100; Adobe-Japan1; CID+7961
6FEC E0100; Adobe-Japan1; CID+7962
6FEE E0100; Adobe-Japan1; CID+7963
6FEF E0100; Adobe-Japan1; CID+7964
6FEF E0101; Adobe-Japan1; CID+16699
6FF0 E0100; Adobe-Japan1; CID+7965
6FF1 E0100; Adobe-Japan1; CID+7966
6FF3 E0100; Adobe-Japan1; CID+7967
6FF5 E0100; Adobe-Japan1; CID+7968
6FF6 E0100; Adobe-Japan1; CID+7969
6FF9 E0100; Adobe-Japan1; CID+7970
6FF9 E0101; Adobe-Japan1; CID+16700
6FFA E0100; Adobe-Japan1; CID+7971
6FFC E0100; Adobe-Japan1; CID+7972
6FFD E0100; Adobe-Japan1; CID+7973
6FFE E0100; Adobe-Japan1; CID+7974
7000 E0100; Adobe-Japan1; CID+7975
7001 E0100; Adobe-Japan1; CID+7976
7005 E0100; Adobe-Japan1; CID+7977
7006 E0100; Adobe-Japan1; CID+7978
7007 E0100; Adobe-Japan1; CID+7979
7009 E0100; Adobe-Japan1; CID+7980
700A E0100; Adobe-Japan1; CID+7981
700B E0100; Adobe-Japan1; CID+7982
700D E0100; Adobe-Japan1; CID+7983
700F E0100; Adobe-Japan1; CID+7984
7011 E0100; Adobe-Japan1; CID+7985
7015 E0100; Adobe-Japan1; CID+16169
7015 E0101; Adobe-Japan1; CID+7986
7017 E0100; Adobe-Japan1; CID+7987
7018 E0100; Adobe-Japan1; CID+7988
701A E0100; Adobe-Japan1; CID+7989
701B E0100; Adobe-Japan1; CID+7990
701B E0101; Adobe-Japan1; CID+16701
701D E0100; Adobe-Japan1; CID+7991
701E E0100; Adobe-Japan1; CID+16170
701E E0101; Adobe-Japan1; CID+7992
701F E0100; Adobe-Japan1; CID+7993
7020 E0100; Adobe-Japan1; CID+7994
7023 E0100; Adobe-Japan1; CID+7995
7026 E0100; Adobe-Japan1; CID+16171
7026 E0101; Adobe-Japan1; CID+7996
7027 E0100; Adobe-Japan1; CID+7997
7027 E0101; Adobe-Japan1; CID+16702
7028 E0100; Adobe-Japan1; CID+7998
702C E0100; Adobe-Japan1; CID+7999
702F E0100; Adobe-Japan1; CID+8000
7030 E0100; Adobe-Japan1; CID+8001
7032 E0100; Adobe-Japan1; CID+8002
7034 E0100; Adobe-Japan1; CID+8003
7037 E0100; Adobe-Japan1; CID+8004
7039 E0100; Adobe-Japan1; CID+8005
703A E0100; Adobe-Japan1; CID+8006
703C E0100; Adobe-Japan1; CID+8007
703E E0100; Adobe-Japan1; CID+8008
7043 E0100; Adobe-Japan1; CID+8009
7044 E0100; Adobe-Japan1; CID+8010
7047 E0100; Adobe-Japan1; CID+8011
7048 E0100; Adobe-Japan1; CID+8012
7049 E0100; Adobe-Japan1; CID+8013
704A E0100; Adobe-Japan1; CID+8014
704A E0101; Adobe-Japan1; CID+16703
704B E0100; Adobe-Japan1; CID+8015
704C E0100; Adobe-Japan1; CID+8016
704E E0100; Adobe-Japan1; CID+8017
7051 E0100; Adobe-Japan1; CID+8018
7054 E0100; Adobe-Japan1; CID+8019
7055 E0100; Adobe-Japan1; CID+8020
7058 E0100; Adobe-Japan1; CID+16172
7058 E0101; Adobe-Japan1; CID+8021
705D E0100; Adobe-Japan1; CID+8022
705E E0100; Adobe-Japan1; CID+8023
7063 E0100; Adobe-Japan1; CID+8024
7064 E0100; Adobe-Japan1; CID+8025
7065 E0100; Adobe-Japan1; CID+8026
7069 E0100; Adobe-Japan1; CID+8027
706B E0100; Adobe-Japan1; CID+8028
706C E0100; Adobe-Japan1; CID+8029
706E E0100; Adobe-Japan1; CID+8030
706F E0100; Adobe-Japan1; CID+8031
7070 E0100; Adobe-Japan1; CID+8032
7070 E0101; Adobe-Japan1; CID+16704
7075 E0100; Adobe-Japan1; CID+8033
7076 E0100; Adobe-Japan1; CID+8034
7078 E0100; Adobe-Japan1; CID+16173
7078 E0101; Adobe-Japan1; CID+8035
707C E0100; Adobe-Japan1; CID+16174
707C E0101; Adobe-Japan1; CID+8036
707D E0100; Adobe-Japan1; CID+8037
707E E0100; Adobe-Japan1; CID+8038
7081 E0100; Adobe-Japan1; CID+8039
7085 E0100; Adobe-Japan1; CID+8040
7086 E0100; Adobe-Japan1; CID+8041
7089 E0100; Adobe-Japan1; CID+8042
708A E0100; Adobe-Japan1; CID+8043
708E E0100; Adobe-Japan1; CID+8044
7092 E0100; Adobe-Japan1; CID+8045
7094 E0100; Adobe-Japan1; CID+8046
7095 E0100; Adobe-Japan1; CID+8047
7096 E0100; Adobe-Japan1; CID+8048
7097 E0100; Adobe-Japan1; CID+8049
7098 E0100; Adobe-Japan1; CID+8050
7099 E0100; Adobe-Japan1; CID+8051
709B E0100; Adobe-Japan1; CID+8052
709F E0100; Adobe-Japan1; CID+8053
70A4 E0100; Adobe-Japan1; CID+8054
70AB E0100; Adobe-Japan1; CID+8055
70AC E0100; Adobe-Japan1; CID+8056
70AD E0100; Adobe-Japan1; CID+8057
70AD E0101; Adobe-Japan1; CID+16083
70AE E0100; Adobe-Japan1; CID+8058
70AF E0100; Adobe-Japan1; CID+8059
70B0 E0100; Adobe-Japan1; CID+8060
70B1 E0100; Adobe-Japan1; CID+8061
70B3 E0100; Adobe-Japan1; CID+8062
70B4 E0100; Adobe-Japan1; CID+8063
70B7 E0100; Adobe-Japan1; CID+8064
70B8 E0100; Adobe-Japan1; CID+8065
70B9 E0100; Adobe-Japan1; CID+8066
70BA E0100; Adobe-Japan1; CID+8067
70BB E0100; Adobe-Japan1; CID+8068
70C8 E0100; Adobe-Japan1; CID+8069
70CA E0100; Adobe-Japan1; CID+8070
70CB E0100; Adobe-Japan1; CID+8071
70CF E0100; Adobe-Japan1; CID+8072
70D1 E0100; Adobe-Japan1; CID+8073
70D3 E0100; Adobe-Japan1; CID+8074
70D4 E0100; Adobe-Japan1; CID+8075
70D5 E0100; Adobe-Japan1; CID+8076
70D6 E0100; Adobe-Japan1; CID+8077
70D8 E0100; Adobe-Japan1; CID+8078
70D9 E0100; Adobe-Japan1; CID+8079
70DC E0100; Adobe-Japan1; CID+8080
70DD E0100; Adobe-Japan1; CID+8081
70DF E0100; Adobe-Japan1; CID+8082
70E4 E0100; Adobe-Japan1; CID+8083
70EC E0100; Adobe-Japan1; CID+8084
70F1 E0100; Adobe-Japan1; CID+8085
70F9 E0100; Adobe-Japan1; CID+8086
70FA E0100; Adobe-Japan1; CID+8087
70FD E0100; Adobe-Japan1; CID+8088
7103 E0100; Adobe-Japan1; CID+8089
7104 E0100; Adobe-Japan1; CID+8090
7105 E0100; Adobe-Japan1; CID+8091
7106 E0100; Adobe-Japan1; CID+8092
7107 E0100; Adobe-Japan1; CID+8093
7108 E0100; Adobe-Japan1; CID+8094
7109 E0100; Adobe-Japan1; CID+8095
710B E0100; Adobe-Japan1; CID+8096
710C E0100; Adobe-Japan1; CID+8097
710F E0100; Adobe-Japan1; CID+8098
7114 E0100; Adobe-Japan1; CID+8099
7119 E0100; Adobe-Japan1; CID+8100
711A E0100; Adobe-Japan1; CID+8101
711C E0100; Adobe-Japan1; CID+8102
711E E0100; Adobe-Japan1; CID+8103
7120 E0100; Adobe-Japan1; CID+8104
7121 E0100; Adobe-Japan1; CID+8105
7126 E0100; Adobe-Japan1; CID+8106
712B E0100; Adobe-Japan1; CID+8107
712D E0100; Adobe-Japan1; CID+8108
712E E0100; Adobe-Japan1; CID+8109
712F E0100; Adobe-Japan1; CID+8110
7130 E0100; Adobe-Japan1; CID+8111
7131 E0100; Adobe-Japan1; CID+8112
7136 E0100; Adobe-Japan1; CID+8113
7138 E0100; Adobe-Japan1; CID+8114
713C E0100; Adobe-Japan1; CID+8115
7141 E0100; Adobe-Japan1; CID+8116
7145 E0100; Adobe-Japan1; CID+8117
7146 E0100; Adobe-Japan1; CID+8118
7147 E0100; Adobe-Japan1; CID+8119
7149 E0100; Adobe-Japan1; CID+8120
7149 E0101; Adobe-Japan1; CID+16175
714A E0100; Adobe-Japan1; CID+8121
714B E0100; Adobe-Japan1; CID+8122
714C E0100; Adobe-Japan1; CID+8123
714E E0100; Adobe-Japan1; CID+16176
714E E0101; Adobe-Japan1; CID+8124
7150 E0100; Adobe-Japan1; CID+8125
7151 E0100; Adobe-Japan1; CID+8126
7152 E0100; Adobe-Japan1; CID+16177
7152 E0101; Adobe-Japan1; CID+8127
7153 E0100; Adobe-Japan1; CID+8128
7155 E0100; Adobe-Japan1; CID+8129
7156 E0100; Adobe-Japan1; CID+8130
7157 E0100; Adobe-Japan1; CID+8131
7159 E0100; Adobe-Japan1; CID+8132
7159 E0101; Adobe-Japan1; CID+16705
715A E0100; Adobe-Japan1; CID+8133
715C E0100; Adobe-Japan1; CID+8134
715E E0100; Adobe-Japan1; CID+8135
7160 E0100; Adobe-Japan1; CID+8136
7162 E0100; Adobe-Japan1; CID+8137
7162 E0101; Adobe-Japan1; CID+16706
7164 E0100; Adobe-Japan1; CID+8138
7165 E0100; Adobe-Japan1; CID+8139
7166 E0100; Adobe-Japan1; CID+8140
7167 E0100; Adobe-Japan1; CID+8141
7168 E0100; Adobe-Japan1; CID+8142
7169 E0100; Adobe-Japan1; CID+8143
716C E0100; Adobe-Japan1; CID+8144
716E E0100; Adobe-Japan1; CID+15151
716E E0101; Adobe-Japan1; CID+8145
7179 E0100; Adobe-Japan1; CID+8146
717D E0100; Adobe-Japan1; CID+16178
717D E0101; Adobe-Japan1; CID+16707
717D E0102; Adobe-Japan1; CID+8147
7180 E0100; Adobe-Japan1; CID+8148
7184 E0100; Adobe-Japan1; CID+8149
7185 E0100; Adobe-Japan1; CID+8150
7187 E0100; Adobe-Japan1; CID+8151
7188 E0100; Adobe-Japan1; CID+8152
718A E0100; Adobe-Japan1; CID+8153
718C E0100; Adobe-Japan1; CID+8154
718F E0100; Adobe-Japan1; CID+8155
7192 E0100; Adobe-Japan1; CID+8156
7194 E0100; Adobe-Japan1; CID+8157
7194 E0101; Adobe-Japan1; CID+16708
7195 E0100; Adobe-Japan1; CID+8158
7196 E0100; Adobe-Japan1; CID+8159
7199 E0100; Adobe-Japan1; CID+8160
719A E0100; Adobe-Japan1; CID+8161
719B E0100; Adobe-Japan1; CID+8162
719F E0100; Adobe-Japan1; CID+8163
71A0 E0100; Adobe-Japan1; CID+8164
71A2 E0100; Adobe-Japan1; CID+8165
71A8 E0100; Adobe-Japan1; CID+8166
71AC E0100; Adobe-Japan1; CID+8167
71AE E0100; Adobe-Japan1; CID+8168
71AF E0100; Adobe-Japan1; CID+8169
71B0 E0100; Adobe-Japan1; CID+8170
71B1 E0100; Adobe-Japan1; CID+8171
71B2 E0100; Adobe-Japan1; CID+8172
71B3 E0100; Adobe-Japan1; CID+8173
71B3 E0101; Adobe-Japan1; CID+16709
71B9 E0100; Adobe-Japan1; CID+8174
71BA E0100; Adobe-Japan1; CID+8175
71BE E0100; Adobe-Japan1; CID+8176
71BF E0100; Adobe-Japan1; CID+8177
71C0 E0100; Adobe-Japan1; CID+8178
71C1 E0100; Adobe-Japan1; CID+8179
71C3 E0100; Adobe-Japan1; CID+8180
71C4 E0100; Adobe-Japan1; CID+8181
71C8 E0100; Adobe-Japan1; CID+8182
71C9 E0100; Adobe-Japan1; CID+8183
71CB E0100; Adobe-Japan1; CID+8184
71CC E0100; Adobe-Japan1; CID+8185
71CE E0100; Adobe-Japan1; CID+8186
71D0 E0100; Adobe-Japan1; CID+8187
71D0 E0101; Adobe-Japan1; CID+16710
71D2 E0100; Adobe-Japan1; CID+8188
71D3 E0100; Adobe-Japan1; CID+8189
71D4 E0100; Adobe-Japan1; CID+8190
71D5 E0100; Adobe-Japan1; CID+8191
71D6 E0100; Adobe-Japan1; CID+8192
71D7 E0100; Adobe-Japan1; CID+8193
71D9 E0100; Adobe-Japan1; CID+8194
71DA E0100; Adobe-Japan1; CID+8195
71DC E0100; Adobe-Japan1; CID+8196
71DF E0100; Adobe-Japan1; CID+8197
71E0 E0100; Adobe-Japan1; CID+8198
71E5 E0100; Adobe-Japan1; CID+8199
71E6 E0100; Adobe-Japan1; CID+8200
71E7 E0100; Adobe-Japan1; CID+8201
71EC E0100; Adobe-Japan1; CID+8202
71ED E0100; Adobe-Japan1; CID+8203
71EE E0100; Adobe-Japan1; CID+8204
71F4 E0100; Adobe-Japan1; CID+8205
71F5 E0100; Adobe-Japan1; CID+8206
71F8 E0100; Adobe-Japan1; CID+8207
71F9 E0100; Adobe-Japan1; CID+8208
71FB E0100; Adobe-Japan1; CID+8209
71FC E0100; Adobe-Japan1; CID+8210
71FE E0100; Adobe-Japan1; CID+8211
71FF E0100; Adobe-Japan1; CID+8212
71FF E0101; Adobe-Japan1; CID+16711
7200 E0100; Adobe-Japan1; CID+8213
7206 E0100; Adobe-Japan1; CID+8214
7207 E0100; Adobe-Japan1; CID+8215
7208 E0100; Adobe-Japan1; CID+8216
7209 E0100; Adobe-Japan1; CID+8217
720D E0100; Adobe-Japan1; CID+8218
7210 E0100; Adobe-Japan1; CID+8219
7213 E0100; Adobe-Japan1; CID+8220
7215 E0100; Adobe-Japan1; CID+8221
7217 E0100; Adobe-Japan1; CID+8222
721A E0100; Adobe-Japan1; CID+8223
721B E0100; Adobe-Japan1; CID+8224
721D E0100; Adobe-Japan1; CID+8225
721F E0100; Adobe-Japan1; CID+8226
7224 E0100; Adobe-Japan1; CID+8227
7228 E0100; Adobe-Japan1; CID+16084
7228 E0101; Adobe-Japan1; CID+8228
722A E0100; Adobe-Japan1; CID+8229
722B E0100; Adobe-Japan1; CID+8230
722B E0101; Adobe-Japan1; CID+15152
722C E0100; Adobe-Japan1; CID+8231
722D E0100; Adobe-Japan1; CID+8232
722F E0100; Adobe-Japan1; CID+8233
7230 E0100; Adobe-Japan1; CID+8234
7232 E0100; Adobe-Japan1; CID+8235
7234 E0100; Adobe-Japan1; CID+8236
7235 E0100; Adobe-Japan1; CID+16085
7235 E0101; Adobe-Japan1; CID+8237
7235 E0102; Adobe-Japan1; CID+16712
7236 E0100; Adobe-Japan1; CID+8238
7236 E0101; Adobe-Japan1; CID+16713
7238 E0100; Adobe-Japan1; CID+8239
7239 E0100; Adobe-Japan1; CID+8240
723A E0100; Adobe-Japan1; CID+16179
723A E0101; Adobe-Japan1; CID+8241
723B E0100; Adobe-Japan1; CID+8242
723B E0101; Adobe-Japan1; CID+16714
723C E0100; Adobe-Japan1; CID+8243
723D E0100; Adobe-Japan1; CID+8244
723E E0100; Adobe-Japan1; CID+8245
723E E0101; Adobe-Japan1; CID+16715
723F E0100; Adobe-Japan1; CID+8246
7240 E0100; Adobe-Japan1; CID+8247
7241 E0100; Adobe-Japan1; CID+8248
7242 E0100; Adobe-Japan1; CID+8249
7243 E0100; Adobe-Japan1; CID+8250
7245 E0100; Adobe-Japan1; CID+8251
7246 E0100; Adobe-Japan1; CID+8252
7247 E0100; Adobe-Japan1; CID+8253
7248 E0100; Adobe-Japan1; CID+8254
724B E0100; Adobe-Japan1; CID+8255
724C E0100; Adobe-Japan1; CID+16180
724C E0101; Adobe-Japan1; CID+8256
724E E0100; Adobe-Japan1; CID+8257
724F E0100; Adobe-Japan1; CID+8258
7250 E0100; Adobe-Japan1; CID+8259
7252 E0100; Adobe-Japan1; CID+8260
7253 E0100; Adobe-Japan1; CID+8261
7255 E0100; Adobe-Japan1; CID+8262
7256 E0100; Adobe-Japan1; CID+8263
7257 E0100; Adobe-Japan1; CID+8264
7258 E0100; Adobe-Japan1; CID+8265
7259 E0100; Adobe-Japan1; CID+16181
7259 E0101; Adobe-Japan1; CID+8266
725A E0100; Adobe-Japan1; CID+8267
725B E0100; Adobe-Japan1; CID+8268
725C E0100; Adobe-Japan1; CID+8269
725D E0100; Adobe-Japan1; CID+8270
725E E0100; Adobe-Japan1; CID+8271
725F E0100; Adobe-Japan1; CID+8272
7260 E0100; Adobe-Japan1; CID+8273
7261 E0100; Adobe-Japan1; CID+8274
7262 E0100; Adobe-Japan1; CID+8275
7263 E0100; Adobe-Japan1; CID+8276
7267 E0100; Adobe-Japan1; CID+8277
7268 E0100; Adobe-Japan1; CID+8278
7269 E0100; Adobe-Japan1; CID+8279
726B E0100; Adobe-Japan1; CID+8280
726E E0100; Adobe-Japan1; CID+8281
726F E0100; Adobe-Japan1; CID+8282
7271 E0100; Adobe-Japan1; CID+8283
7272 E0100; Adobe-Japan1; CID+8284
7274 E0100; Adobe-Japan1; CID+8285
7277 E0100; Adobe-Japan1; CID+8286
7278 E0100; Adobe-Japan1; CID+8287
7279 E0100; Adobe-Japan1; CID+8288
727B E0100; Adobe-Japan1; CID+8289
727C E0100; Adobe-Japan1; CID+8290
727D E0100; Adobe-Japan1; CID+8291
727E E0100; Adobe-Japan1; CID+8292
727F E0100; Adobe-Japan1; CID+8293
7280 E0100; Adobe-Japan1; CID+8294
7281 E0100; Adobe-Japan1; CID+8295
7282 E0100; Adobe-Japan1; CID+8296
7284 E0100; Adobe-Japan1; CID+8297
7287 E0100; Adobe-Japan1; CID+8298
7289 E0100; Adobe-Japan1; CID+8299
728D E0100; Adobe-Japan1; CID+8300
728E E0100; Adobe-Japan1; CID+8301
7292 E0100; Adobe-Japan1; CID+8302
7293 E0100; Adobe-Japan1; CID+8303
7296 E0100; Adobe-Japan1; CID+8304
729B E0100; Adobe-Japan1; CID+8305
72A0 E0100; Adobe-Japan1; CID+8306
72A2 E0100; Adobe-Japan1; CID+8307
72A7 E0100; Adobe-Japan1; CID+8308
72A8 E0100; Adobe-Japan1; CID+8309
72AC E0100; Adobe-Japan1; CID+8310
72AD E0100; Adobe-Japan1; CID+8311
72AE E0100; Adobe-Japan1; CID+8312
72AF E0100; Adobe-Japan1; CID+8313
72B0 E0100; Adobe-Japan1; CID+8314
72B1 E0100; Adobe-Japan1; CID+8315
72B2 E0100; Adobe-Japan1; CID+8316
72B4 E0100; Adobe-Japan1; CID+8317
72B6 E0100; Adobe-Japan1; CID+8318
72B9 E0100; Adobe-Japan1; CID+8319
72BE E0100; Adobe-Japan1; CID+8320
72C0 E0100; Adobe-Japan1; CID+8321
72C1 E0100; Adobe-Japan1; CID+8322
72C2 E0100; Adobe-Japan1; CID+8323
72C3 E0100; Adobe-Japan1; CID+8324
72C4 E0100; Adobe-Japan1; CID+8325
72C6 E0100; Adobe-Japan1; CID+8326
72C7 E0100; Adobe-Japan1; CID+8327
72C9 E0100; Adobe-Japan1; CID+8328
72CC E0100; Adobe-Japan1; CID+8329
72CE E0100; Adobe-Japan1; CID+8330
72D0 E0100; Adobe-Japan1; CID+8331
72D2 E0100; Adobe-Japan1; CID+8332
72D5 E0100; Adobe-Japan1; CID+8333
72D6 E0100; Adobe-Japan1; CID+8334
72D7 E0100; Adobe-Japan1; CID+8335
72D8 E0100; Adobe-Japan1; CID+8336
